0.2004,2317.23,493.243
0.2007,2320.75,493.922
0.201,2324.27,494.604
0.2013,2327.8,495.29
0.2016,2331.32,495.979
0.2019,2334.85,496.672
0.2022,2338.37,497.368
0.2025,2341.9,498.068
0.2028,2345.43,498.772
0.2031,2348.95,499.479
0.2034,2352.48,500.19
0.2037,2356.01,500.905
0.204,2359.53,501.623
0.2043,2363.06,502.345
0.2046,2366.59,503.071
0.2049,2370.12,503.8
0.2052,2373.65,504.533
0.2055,2377.17,505.27
0.2058,2380.7,506.011
0.2061,2384.23,506.755
0.2064,2387.76,507.503
0.2067,2391.29,508.255
0.207,2394.81,509.011
0.2073,2398.34,509.771
0.2076,2401.87,510.534
0.2079,2405.4,511.301
0.2082,2408.92,512.072
0.2085,2412.45,512.847
0.2088,2415.97,513.626
0.2091,2419.5,514.409
0.2094,2423.02,515.196
0.2097,2426.55,515.986
0.21,2430.07,516.781
0.2103,2433.59,517.579
0.2106,2437.12,518.382
0.2109,2440.64,519.188
0.2112,2444.16,519.999
0.2115,2447.68,520.813
0.2118,2451.2,521.631
0.2121,2454.71,522.454
0.2124,2458.23,523.28
0.2127,2461.75,524.111
0.213,2465.26,524.946
0.2133,2468.77,525.785
0.2136,2472.29,526.628
0.2139,2475.8,527.475
0.2142,2479.31,528.326
0.2145,2482.82,529.181
0.2148,2486.32,530.041
0.2151,2489.83,530.904
0.2154,2493.33,531.772
0.2157,2496.83,532.644
0.216,2500.33,533.521
0.2163,2503.83,534.401
0.2166,2507.33,535.286
0.2169,2510.83,536.175
0.2172,2514.32,537.069
0.2175,2517.81,537.966
0.2178,2521.3,538.868
0.2181,2524.79,539.775
0.2184,2528.28,540.685
0.2187,2531.76,541.6
0.219,2535.24,542.52
0.2193,2538.72,543.444
0.2196,2542.2,544.372
0.2199,2545.67,545.305
0.2202,2549.15,546.242
0.2205,2552.62,547.183
0.2208,2556.08,548.129
0.2211,2559.55,549.08
0.2214,2563.01,550.035
0.2217,2566.47,550.994
0.222,2569.93,551.958
0.2223,2573.38,552.927
0.2226,2576.83,553.9
0.2229,2580.28,554.878
0.2232,2583.73,555.86
0.2235,2587.17,556.847
0.2238,2590.61,557.839
0.2241,2594.05,558.835
0.2244,2597.48,559.836
0.2247,2600.91,560.842
0.225,2604.34,561.852
0.2253,2607.76,562.867
0.2256,2611.18,563.887
0.2259,2614.6,564.911
0.2262,2618.01,565.94
0.2265,2621.42,566.974
0.2268,2624.82,568.013
0.2271,2628.22,569.057
0.2274,2631.62,570.105
0.2277,2635.02,571.158
0.228,2638.41,572.216
0.2283,2641.79,573.279
0.2286,2645.17,574.347
0.2289,2648.55,575.42
0.2292,2651.93,576.498
0.2295,2655.29,577.58
0.2298,2658.66,578.668
0.2301,2662.02,579.76
0.2304,2665.38,580.858
0.2307,2668.73,581.96
0.231,2672.07,583.068
0.2313,2675.42,584.18
0.2316,2678.75,585.298
0.2319,2682.09,586.421
0.2322,2685.42,587.548
0.2325,2688.74,588.681
0.2328,2692.06,589.819
0.2331,2695.37,590.962
0.2334,2698.68,592.111
0.2337,2701.98,593.264
0.234,2705.28,594.423
0.2343,2708.57,595.587
0.2346,2711.85,596.756
0.2349,2715.13,597.93
0.2352,2718.41,599.109
0.2355,2721.68,600.294
0.2358,2724.94,601.484
0.2361,2728.2,602.68
0.2364,2731.45,603.881
0.2367,2734.7,605.087
0.237,2737.94,606.298
0.2373,2741.17,607.515
0.2376,2744.4,608.737
0.2379,2747.62,609.965
0.2382,2750.83,611.198
0.2385,2754.04,612.436
0.2388,2757.25,613.68
0.2391,2760.44,614.929
0.2394,2763.63,616.184
0.2397,2766.81,617.444
0.24,2769.99,618.71
0.2403,2773.16,619.982
0.2406,2776.32,621.259
0.2409,2779.47,622.541
0.2412,2782.62,623.83
0.2415,2785.76,625.123
0.2418,2788.89,626.423
0.2421,2792.02,627.728
0.2424,2795.14,629.038
0.2427,2798.25,630.355
0.243,2801.35,631.677
0.2433,2804.45,633.005
0.2436,2807.53,634.338
0.2439,2810.61,635.678
0.2442,2813.68,637.023
0.2445,2816.75,638.373
0.2448,2819.8,639.73
0.2451,2822.85,641.092
0.2454,2825.89,642.461
0.2457,2828.92,643.835
0.246,2831.95,645.215
0.2463,2834.96,646.601
0.2466,2837.97,647.993
0.2469,2840.96,649.39
0.2472,2843.95,650.794
0.2475,2846.93,652.203
0.2478,2849.9,653.619
0.2481,2852.86,655.04
0.2484,2855.81,656.468
0.2487,2858.76,657.902
0.249,2861.69,659.341
0.2493,2864.62,660.787
0.2496,2867.53,662.238
0.2499,2870.44,663.696
0.2502,2873.33,665.16
0.2505,2876.22,666.63
0.2508,2879.1,668.106
0.2511,2881.96,669.589
0.2514,2884.82,671.077
0.2517,2887.67,672.572
0.252,2890.5,674.072
0.2523,2893.33,675.58
0.2526,2896.14,677.093
0.2529,2898.95,678.612
0.2532,2901.74,680.138
0.2535,2904.53,681.67
0.2538,2907.3,683.209
0.2541,2910.07,684.753
0.2544,2912.82,686.304
0.2547,2915.56,687.862
0.255,2918.29,689.426
0.2553,2921.01,690.996
0.2556,2923.72,692.572
0.2559,2926.41,694.155
0.2562,2929.1,695.744
0.2565,2931.77,697.34
0.2568,2934.43,698.942
0.2571,2937.08,700.551
0.2574,2939.72,702.166
0.2577,2942.35,703.788
0.258,2944.96,705.416
0.2583,2947.57,707.051
0.2586,2950.16,708.692
0.2589,2952.74,710.34
0.2592,2955.3,711.995
0.2595,2957.85,713.656
0.2598,2960.4,715.323
0.2601,2962.92,716.998
0.2604,2965.44,718.679
0.2607,2967.94,720.366
0.261,2970.43,722.06
0.2613,2972.91,723.761
0.2616,2975.37,725.469
0.2619,2977.82,727.183
0.2622,2980.26,728.904
0.2625,2982.68,730.632
0.2628,2985.09,732.367
0.2631,2987.49,734.108
0.2634,2989.87,735.856
0.2637,2992.24,737.611
0.264,2994.6,739.373
0.2643,2996.94,741.141
0.2646,2999.27,742.916
0.2649,3001.58,744.699
0.2652,3003.88,746.488
0.2655,3006.16,748.284
0.2658,3008.43,750.086
0.2661,3010.69,751.896
0.2664,3012.93,753.713
0.2667,3015.16,755.536
0.267,3017.37,757.367
0.2673,3019.56,759.204
0.2676,3021.75,761.049
0.2679,3023.91,762.9
0.2682,3026.06,764.758
0.2685,3028.2,766.623
0.2688,3030.32,768.496
0.2691,3032.42,770.375
0.2694,3034.51,772.262
0.2697,3036.59,774.155
0.27,3038.64,776.055
0.2703,3040.68,777.963
0.2706,3042.71,779.877
0.2709,3044.72,781.799
0.2712,3046.71,783.728
0.2715,3048.69,785.664
0.2718,3050.65,787.607
0.2721,3052.59,789.557
0.2724,3054.52,791.514
0.2727,3056.43,793.478
0.273,3058.32,795.45
0.2733,3060.2,797.429
0.2736,3062.06,799.414
0.2739,3063.9,801.407
0.2742,3065.73,803.408
0.2745,3067.54,805.415
0.2748,3069.33,807.43
0.2751,3071.1,809.451
0.2754,3072.86,811.48
0.2757,3074.59,813.517
0.276,3076.31,815.56
0.2763,3078.02,817.611
0.2766,3079.7,819.669
0.2769,3081.37,821.734
0.2772,3083.01,823.806
0.2775,3084.64,825.886
0.2778,3086.26,827.973
0.2781,3087.85,830.067
0.2784,3089.42,832.169
0.2787,3090.98,834.278
0.279,3092.51,836.394
0.2793,3094.03,838.517
0.2796,3095.53,840.648
0.2799,3097.01,842.786
0.2802,3098.47,844.931
0.2805,3099.91,847.084
0.2808,3101.34,849.244
0.2811,3102.74,851.411
0.2814,3104.12,853.586
0.2817,3105.48,855.768
0.282,3106.83,857.957
0.2823,3108.15,860.154
0.2826,3109.46,862.357
0.2829,3110.74,864.569
0.2832,3112,866.787
0.2835,3113.25,869.013
0.2838,3114.47,871.246
0.2841,3115.67,873.487
0.2844,3116.86,875.735
0.2847,3118.02,877.99
0.285,3119.16,880.253
0.2853,3120.28,882.523
0.2856,3121.38,884.8
0.2859,3122.46,887.085
0.2862,3123.52,889.377
0.2865,3124.55,891.676
0.2868,3125.57,893.983
0.2871,3126.56,896.296
0.2874,3127.54,898.618
0.2877,3128.49,900.946
0.288,3129.42,903.282
0.2883,3130.32,905.625
0.2886,3131.21,907.976
0.2889,3132.07,910.334
0.2892,3132.92,912.699
0.2895,3133.74,915.071
0.2898,3134.54,917.451
0.2901,3135.31,919.838
0.2904,3136.07,922.233
0.2907,3136.8,924.634
0.291,3137.51,927.043
0.2913,3138.19,929.459
0.2916,3138.86,931.882
0.2919,3139.5,934.313
0.2922,3140.12,936.751
0.2925,3140.71,939.196
0.2928,3141.29,941.648
0.2931,3141.84,944.108
0.2934,3142.36,946.575
0.2937,3142.87,949.048
0.294,3143.35,951.53
0.2943,3143.8,954.018
0.2946,3144.24,956.513
0.2949,3144.65,959.016
0.2952,3145.04,961.526
0.2955,3145.4,964.042
0.2958,3145.74,966.566
0.2961,3146.05,969.097
0.2964,3146.34,971.636
0.2967,3146.61,974.181
0.297,3146.86,976.733
0.2973,3147.08,979.292
0.2976,3147.27,981.859
0.2979,3147.44,984.432
0.2982,3147.59,987.012
0.2985,3147.71,989.6
0.2988,3147.81,992.194
0.2991,3147.88,994.795
0.2994,3147.93,997.404
0.2997,3147.96,1000.02
0.3,3147.96,1002.64
0.3003,3147.93,1005.27
0.3006,3147.88,1007.91
0.3009,3147.81,1010.55
0.3012,3147.71,1013.2
0.3015,3147.58,1015.85
0.3018,3147.43,1018.52
0.3021,3147.26,1021.19
0.3024,3147.06,1023.86
0.3027,3146.83,1026.55
0.303,3146.58,1029.24
0.3033,3146.31,1031.93
0.3036,3146.01,1034.63
0.3039,3145.68,1037.34
0.3042,3145.33,1040.06
0.3045,3144.95,1042.78
0.3048,3144.55,1045.51
0.3051,3144.12,1048.25
0.3054,3143.66,1050.99
0.3057,3143.18,1053.74
